INFO 	:2019-10-31 12:07:29,099 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:07:29,133 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-10-31 12:07:29,146 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-10-31 12:07:29,159 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-10-31 12:07:29,173 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:07:29,188 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:07:29,247 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-10-31 12:07:29,260 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:07:29,272 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:07:29,329 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-10-31 12:07:29,344 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-10-31 12:07:29,357 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-10-31 12:08:54,926 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:08:54,926 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:08:55,032 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:08:55,063 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:08:55,063 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:08:55,154 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:08:55,185 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-10-31 12:08:55,198 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-10-31 12:08:55,213 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-10-31 12:08:55,228 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:08:55,242 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:08:55,348 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-10-31 12:08:55,365 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:08:55,380 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:08:55,492 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-10-31 12:08:55,512 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-10-31 12:08:55,527 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-10-31 12:10:03,219 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:10:03,220 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:10:03,442 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:10:03,478 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:10:03,478 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:10:03,757 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:10:03,780 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-10-31 12:10:03,790 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-10-31 12:10:03,801 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-10-31 12:10:03,813 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:10:03,825 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:10:03,929 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-10-31 12:10:03,940 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:10:03,951 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:10:04,062 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-10-31 12:10:04,074 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-10-31 12:10:04,086 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-10-31 12:13:40,729 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:13:40,729 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:13:40,868 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:13:40,903 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:13:40,903 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:13:40,982 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:13:41,014 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-10-31 12:13:41,027 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-10-31 12:13:41,040 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-10-31 12:13:41,054 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:13:41,068 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:13:41,183 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-10-31 12:13:41,194 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:13:41,205 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:13:41,327 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-10-31 12:13:41,347 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-10-31 12:13:41,360 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-10-31 12:13:41,373 	:note.service.label 	:Exception occured
ERROR 	:2019-10-31 12:24:35,535 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:24:35,535 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:24:35,733 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:24:35,764 	:note.service.note 	:Key Error
ERROR 	:2019-10-31 12:24:35,764 	:note.service.note 	:Key Error
INFO 	:2019-10-31 12:24:35,866 	:note.service.note 	:note created successfully
ERROR 	:2019-10-31 12:24:35,897 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-10-31 12:24:35,909 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-10-31 12:24:35,923 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-10-31 12:24:35,937 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:24:35,951 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:24:36,048 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-10-31 12:24:36,065 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-10-31 12:24:36,081 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-10-31 12:24:36,161 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-10-31 12:24:36,182 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-10-31 12:24:36,199 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-10-31 12:24:36,212 	:note.service.label 	:Exception occured
ERROR 	:2019-11-01 07:29:12,670 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 07:29:12,707 	:note.service.note 	:Key Error
INFO 	:2019-11-01 07:29:12,939 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 07:29:12,980 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 07:29:12,980 	:note.service.note 	:Key Error
INFO 	:2019-11-01 07:29:13,028 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 07:29:13,058 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-11-01 07:29:13,070 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-11-01 07:29:13,082 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-11-01 07:29:13,093 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 07:29:13,106 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 07:29:13,175 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-11-01 07:29:13,186 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 07:29:13,197 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 07:29:13,247 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-11-01 07:29:13,260 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-11-01 07:29:13,271 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-11-01 07:29:13,282 	:note.service.label 	:Exception occured
ERROR 	:2019-11-01 08:51:53,176 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 08:51:53,176 	:note.service.note 	:Key Error
INFO 	:2019-11-01 08:51:53,316 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 08:51:53,341 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 08:51:53,341 	:note.service.note 	:Key Error
INFO 	:2019-11-01 08:51:53,387 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 08:51:53,410 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-11-01 08:51:53,421 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-11-01 08:51:53,432 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-11-01 08:51:53,444 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 08:51:53,455 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 08:51:53,506 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-11-01 08:51:53,517 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 08:51:53,529 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 08:51:53,589 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-11-01 08:51:53,602 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-11-01 08:51:53,615 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-11-01 08:51:53,627 	:note.service.label 	:Exception occured
ERROR 	:2019-11-01 08:57:55,961 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 08:57:55,962 	:note.service.note 	:Key Error
INFO 	:2019-11-01 08:57:56,017 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 08:57:56,042 	:note.service.note 	:Key Error
ERROR 	:2019-11-01 08:57:56,043 	:note.service.note 	:Key Error
INFO 	:2019-11-01 08:57:56,098 	:note.service.note 	:note created successfully
ERROR 	:2019-11-01 08:57:56,124 	:note.service.note 	:'NoneType' object has no attribute 'decode'
ERROR 	:2019-11-01 08:57:56,135 	:note.service.note 	:'NoneType' object has no attribute 'decode'
INFO 	:2019-11-01 08:57:56,145 	:note.service.note 	:Data accessed from redis
ERROR 	:2019-11-01 08:57:56,158 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 08:57:56,170 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 08:57:56,238 	:note.service.note 	:Delete Operation Successful
ERROR 	:2019-11-01 08:57:56,250 	:note.service.note 	:Delete Operation Failed
ERROR 	:2019-11-01 08:57:56,263 	:note.service.note 	:Delete Operation Failed
INFO 	:2019-11-01 08:57:56,330 	:note.service.note 	:Delete Operation Successful
INFO 	:2019-11-01 08:57:56,343 	:note.service.label 	:Read Operation Successfull
INFO 	:2019-11-01 08:57:56,356 	:note.service.label 	:Read Operation Successfull
ERROR 	:2019-11-01 08:57:56,368 	:note.service.label 	:Exception occured
